col,success,mu,sigma,summary,AIC,BIC,const. std err,x1 std err,const,x1,const (p-value),x1 (p-value),const (lb),const (ub),x1 (lb),x1 (ub),cov type,model DF,resid. DF,model MSE,resid. MSE,total MSE,R^2,adj. R^2
Bubble_Chart&make_comparisons&reVLAT_VizChoices,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &      0.993   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &      0.993   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } &  1.327e+05   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &      0.00    \\
\textbf{Time:}             &     20:35:37     & \textbf{  Log-Likelihood:    } &     2254.1   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &     -4504.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &     -4494.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &              \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &              \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -2.9225  &        0.001     & -3635.004  &         0.000        &       -2.924    &       -2.921     \\
\textbf{x1}    &       0.2931  &        0.001     &   364.308  &         0.000        &        0.292    &        0.295     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 2100.717 & \textbf{  Durbin-Watson:     } &      0.376   \\
\textbf{Prob(Omnibus):} &   0.000  & \textbf{  Jarque-Bera (JB):  } & 6840407.717  \\
\textbf{Skew:}          & -16.710  & \textbf{  Prob(JB):          } &       0.00   \\
\textbf{Kurtosis:}      & 406.798  & \textbf{  Cond. No.          } &       1.00   \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-4504.197262409226,-4494.3817518512615,0.0008039979789236554,0.0008045213860600273,-2.9225357003950636,0.29309343886814265,0.0,0.0,-2.924113420881375,-2.9209579799087524,0.2915146912770583,0.294672186459227,nonrobust,1.0,998.0,85.79202538100544,0.0006464127501133196,0.08652366897459314,0.9925365429141358,0.9925290645002222
Bubble_Chart&make_comparisons&reVLAT_NoVizChoices,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.771   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.771   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } &     3359.   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} & 1.23e-321   \\
\textbf{Time:}             &     20:35:38     & \textbf{  Log-Likelihood:    } &    298.02   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -592.0   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -582.2   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &       0.7365  &        0.006     &   129.532  &         0.000        &        0.725    &        0.748     \\
\textbf{x1}    &       0.3297  &        0.006     &    57.953  &         0.000        &        0.319    &        0.341     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 654.345 & \textbf{  Durbin-Watson:     } &    0.011  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } & 5984.190  \\
\textbf{Skew:}          &  -3.016 & \textbf{  Prob(JB):          } &     0.00  \\
\textbf{Kurtosis:}      &  13.355 & \textbf{  Cond. No.          } &     1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-592.042707194958,-582.2271966369938,0.005685498180308345,0.005689199471106845,0.7364560357373047,0.32970865583312564,0.0,1.225e-321,0.7252991333705024,0.7476129381041069,0.3185444902611019,0.3408728214051494,nonrobust,1.0,998.0,108.5663970686119,0.03232488955828935,0.1409676044522369,0.7709223162515633,0.7706927794943003
Area_Chart&retrieve_value,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.997   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.997   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 3.449e+05   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:35:38     & \textbf{  Log-Likelihood:    } &    4042.5   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -8081.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -8071.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.7354  &        0.000     & -5470.201  &         0.000        &       -0.736    &       -0.735     \\
\textbf{x1}    &       0.0790  &        0.000     &   587.286  &         0.000        &        0.079    &        0.079     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 1454.610 & \textbf{  Durbin-Watson:     } &     0.144   \\
\textbf{Prob(Omnibus):} &   0.000  & \textbf{  Jarque-Bera (JB):  } & 519755.022  \\
\textbf{Skew:}          &  -8.142  & \textbf{  Prob(JB):          } &      0.00   \\
\textbf{Kurtosis:}      & 113.494  & \textbf{  Cond. No.          } &      1.00   \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-8081.077522647978,-8071.262012090014,0.000134445192498818,0.00013453271706361726,-0.7354422564490772,0.07900912399583655,0.0,0.0,-0.7357060841452306,-0.7351784287529238,0.078745124546392,0.0792731234452811,nonrobust,1.0,998.0,6.2343218763053,1.8075509786044147e-05,0.006258619854926699,0.9971147926218206,0.9971119016324637
Area_Chart,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.988   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.988   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 8.417e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:35:38     & \textbf{  Log-Likelihood:    } &    2828.3   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -5653.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -5643.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &       1.6206  &        0.000     &  3579.303  &         0.000        &        1.620    &        1.622     \\
\textbf{x1}    &       0.1314  &        0.000     &   290.129  &         0.000        &        0.131    &        0.132     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 1205.066 & \textbf{  Durbin-Watson:     } &     0.113   \\
\textbf{Prob(Omnibus):} &   0.000  & \textbf{  Jarque-Bera (JB):  } & 168943.559  \\
\textbf{Skew:}          &   5.991  & \textbf{  Prob(JB):          } &      0.00   \\
\textbf{Kurtosis:}      &  65.538  & \textbf{  Cond. No.          } &      1.00   \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-5652.593983173992,-5642.778472616027,0.0004527763953035983,0.0004530711552441642,1.6206237054027726,0.13144919933114504,0.0,0.0,1.6197352024297365,1.6215122083758087,0.13056011793775354,0.13233828072453654,nonrobust,1.0,998.0,17.25641664580234,0.00020500646414411933,0.017478491588606777,0.9882826700788186,0.9882709292672743
Area_Chart&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.984   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.984   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 6.300e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:35:39     & \textbf{  Log-Likelihood:    } &    2357.7   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -4711.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -4701.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &       1.9893  &        0.001     &  2744.160  &         0.000        &        1.988    &        1.991     \\
\textbf{x1}    &       0.1821  &        0.001     &   250.998  &         0.000        &        0.181    &        0.183     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 1376.689 & \textbf{  Durbin-Watson:     } &     0.066   \\
\textbf{Prob(Omnibus):} &   0.000  & \textbf{  Jarque-Bera (JB):  } & 318797.104  \\
\textbf{Skew:}          &   7.488  & \textbf{  Prob(JB):          } &      0.00   \\
\textbf{Kurtosis:}      &  89.179  & \textbf{  Cond. No.          } &      1.00   \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-4711.3049074515975,-4701.489396893633,0.0007249066825730944,0.0007253786008375785,1.9892600052524836,0.18206875362911606,0.0,0.0,1.9878374890848551,1.990682521420112,0.18064531139558543,0.1834921958626467,nonrobust,1.0,998.0,33.10591275245389,0.0005254896984391266,0.033664015486983126,0.9844057913136369,0.9843901658540314
Area_Chart&retrieve_value&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.995   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.995   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 2.160e+05   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:35:39     & \textbf{  Log-Likelihood:    } &    3368.8   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -6734.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -6724.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.1912  &        0.000     &  -725.104  &         0.000        &       -0.192    &       -0.191     \\
\textbf{x1}    &       0.1226  &        0.000     &   464.777  &         0.000        &        0.122    &        0.123     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 591.018 & \textbf{  Durbin-Watson:     } &     0.144  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } & 50435.582  \\
\textbf{Skew:}          &  -1.831 & \textbf{  Prob(JB):          } &      0.00  \\
\textbf{Kurtosis:}      &  37.598 & \textbf{  Cond. No.          } &      1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-6733.657558305943,-6723.8420477479785,0.0002637143757578076,0.0002638860552767291,-0.1912204619080226,0.12264825038442445,0.0,0.0,-0.19173796019044972,-0.1907029636255955,0.12213041520774987,0.12316608556109904,nonrobust,1.0,998.0,15.023026808195732,6.95452719813298e-05,0.015107540530163263,0.9954012595924698,0.9953966516361497
Area_Chart&reVLAT_VizChoices&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.988   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.988   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 8.262e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:35:39     & \textbf{  Log-Likelihood:    } &    2842.8   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -5682.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -5672.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &       0.6932  &        0.000     &  1553.453  &         0.000        &        0.692    &        0.694     \\
\textbf{x1}    &       0.1284  &        0.000     &   287.442  &         0.000        &        0.127    &        0.129     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 224.319 & \textbf{  Durbin-Watson:     } &    0.011  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } &  454.254  \\
\textbf{Skew:}          &   1.280 & \textbf{  Prob(JB):          } & 2.29e-99  \\
\textbf{Kurtosis:}      &   5.086 & \textbf{  Cond. No.          } &     1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-5681.695303097605,-5671.87979253964,0.0004462358995979686,0.0004465264016396125,0.6932064602186045,0.12835041749129122,0.0,0.0,0.6923307919470677,0.6940821284901414,0.12747417915486062,0.12922665582772183,nonrobust,1.0,998.0,16.452401488579333,0.00019912647809000735,0.016667797511224384,0.9880651806483639,0.9880532219115387
Area_Chart&retrieve_value&reVLAT_VizChoices&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.924   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.924   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 1.208e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:35:40     & \textbf{  Log-Likelihood:    } &    1441.7   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -2879.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -2870.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.1458  &        0.002     &   -80.474  &         0.000        &       -0.149    &       -0.142     \\
\textbf{x1}    &       0.1992  &        0.002     &   109.892  &         0.000        &        0.196    &        0.203     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 152.855 & \textbf{  Durbin-Watson:     } &    0.002  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } &  225.103  \\
\textbf{Skew:}          &   1.095 & \textbf{  Prob(JB):          } & 1.32e-49  \\
\textbf{Kurtosis:}      &   3.780 & \textbf{  Cond. No.          } &     1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-2879.3748706868373,-2869.559360128873,0.0018116765228363535,0.0018128559342847745,-0.14579226920188298,0.19921862419914102,0.0,0.0,-0.1493474014778055,-0.14223713692596046,0.19566117751242054,0.2027760708858615,nonrobust,1.0,998.0,39.63643635045396,0.0032821718233964053,0.04295499882903261,0.9236669431847457,0.9235904571558727
Area_Chart&reVLAT_NoVizChoices&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.988   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.988   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 8.061e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:35:40     & \textbf{  Log-Likelihood:    } &    2480.5   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -4957.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -4947.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &       1.2961  &        0.001     &  2021.589  &         0.000        &        1.295    &        1.297     \\
\textbf{x1}    &       0.1821  &        0.001     &   283.912  &         0.000        &        0.181    &        0.183     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 1066.937 & \textbf{  Durbin-Watson:     } &     0.048   \\
\textbf{Prob(Omnibus):} &   0.000  & \textbf{  Jarque-Bera (JB):  } & 110893.163  \\
\textbf{Skew:}          &   4.903  & \textbf{  Prob(JB):          } &      0.00   \\
\textbf{Kurtosis:}      &  53.649  & \textbf{  Cond. No.          } &      1.00   \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-4957.000495376259,-4947.184984818295,0.0006411062109572198,0.0006415235746506417,1.2960535450338537,0.1821363458087824,0.0,0.0,1.2947954742060108,1.2973116158616966,0.18087745596986401,0.1833952356477008,nonrobust,1.0,998.0,33.13049814809378,0.00041101717372792133,0.03357426755502927,0.9877702247874032,0.987757970503623
Area_Chart&retrieve_value&reVLAT_NoVizChoices&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.982   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.982   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 5.407e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:35:40     & \textbf{  Log-Likelihood:    } &    2258.8   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -4514.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -4504.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.0454  &        0.001     &   -56.770  &         0.000        &       -0.047    &       -0.044     \\
\textbf{x1}    &       0.1862  &        0.001     &   232.536  &         0.000        &        0.185    &        0.188     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 198.415 & \textbf{  Durbin-Watson:     } &    0.039  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } &  356.645  \\
\textbf{Skew:}          &  -1.204 & \textbf{  Prob(JB):          } & 3.59e-78  \\
\textbf{Kurtosis:}      &   4.661 & \textbf{  Cond. No.          } &     1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-4513.6438658871575,-4503.828355329193,0.0008002094081964811,0.0008007303489523306,-0.04542819270613707,0.1861984131112136,8.93204303e-315,0.0,-0.04699847871399585,-0.04385790669827829,0.18462710483846834,0.18776972138395887,nonrobust,1.0,998.0,34.624752559581815,0.0006403350969661595,0.035299106092446485,0.9818778946067984,0.9818597361845607
Area_Chart&Gemini,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.985   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.985   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 6.662e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:35:41     & \textbf{  Log-Likelihood:    } &    3147.4   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -6291.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -6281.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.3686  &        0.000     & -1120.174  &         0.000        &       -0.369    &       -0.368     \\
\textbf{x1}    &       0.0850  &        0.000     &   258.104  &         0.000        &        0.084    &        0.086     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 1050.725 & \textbf{  Durbin-Watson:     } &     0.042  \\
\textbf{Prob(Omnibus):} &   0.000  & \textbf{  Jarque-Bera (JB):  } & 96323.137  \\
\textbf{Skew:}          &  -4.824  & \textbf{  Prob(JB):          } &      0.00  \\
\textbf{Kurtosis:}      &  50.103  & \textbf{  Cond. No.          } &      1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-6290.738638980257,-6280.923128422292,0.00032908828792263105,0.00032930252622037615,-0.36863629984969504,0.08499419599487693,0.0,0.0,-0.3692820842263619,-0.3679905154730282,0.08434799120900488,0.08564040078074897,nonrobust,1.0,998.0,7.214616784247548,0.000108299101247848,0.00733002931660951,0.985240073529592,0.9852252840241106
Area_Chart&retrieve_value&Gemini,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.995   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.995   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 1.823e+05   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:35:41     & \textbf{  Log-Likelihood:    } &    3481.5   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -6959.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -6949.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.5442  &        0.000     & -2309.858  &         0.000        &       -0.545    &       -0.544     \\
\textbf{x1}    &       0.1007  &        0.000     &   427.018  &         0.000        &        0.100    &        0.101     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 144.949 & \textbf{  Durbin-Watson:     } &    0.051  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } &  255.816  \\
\textbf{Skew:}          &  -0.908 & \textbf{  Prob(JB):          } & 2.82e-56  \\
\textbf{Kurtosis:}      &   4.686 & \textbf{  Cond. No.          } &     1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-6959.049552552963,-6949.234041994999,0.0002356082834999873,0.0002357616657972131,-0.5442217945410429,0.10067452345220207,0.0,0.0,-0.5446841390062868,-0.5437594500757991,0.10021187799815119,0.10113716890625295,nonrobust,1.0,998.0,10.122176196956222,5.551126325381011e-05,0.01018776420188541,0.9945566372243418,0.9945511829530236
