colName,coefVal,meanCoefVal,cdf_hat,zeroCDF_hat,p-value_hat,meanCoefCDF_hat,LB_hat (<= 0.025),UB_hat (>= 0.975),normal?,failToReject
Scatterplot&determine_range&reVLAT_VizChoices&Gemini,0.406565960971208,0.3867297767533879,0.54,0.035,0.07,0.485,-0.0743498380729715,0.7578033887766388,False,True
Scatterplot&determine_range&reVLAT_NoVizChoices&Gemini,0.354527922729269,0.3294934354595645,0.618,0.069,0.138,0.553,-0.1611640036906214,1.0523192974522415,False,True
Scatterplot&determine_range&reVLAT_VizChoices,0.12903661265991917,0.15881442503509804,0.389,0.139,0.278,0.478,-0.1689517490215463,0.4216007369189579,False,True
Scatterplot&determine_range&reVLAT_NoVizChoices,0.023813905447753775,0.05113761550074217,0.513,0.429,0.858,0.611,-0.3483515881673575,0.505962467691146,False,True
Scatterplot&find_anomalies,-3.7704971720907325,-3.7330521708880573,0.423,1.0,0.0,0.477,-4.44742483634482,-3.1902596120301774,False,False
find_anomalies,-1.8983716876419958,-1.8836757066133694,0.431,1.0,0.0,0.466,-2.220176092078701,-1.604791490632267,False,False
find_anomalies&ChatGPT,-0.2486556447352442,-0.32533830924369594,0.678,0.994,0.01200000000000001,0.403,-0.9963603705001848,-0.0800207009856414,False,False
Scatterplot&find_anomalies&ChatGPT,-1.5555186464085022,-1.7534486310774535,0.751,1.0,0.0,0.347,-3.014702617682558,-1.389901115467466,False,False
find_anomalies&reVLAT_VizChoices&ChatGPT,-0.540601061311887,-0.455734521092504,0.33,0.961,0.07800000000000007,0.583,-0.7966675588349199,0.054838832802611,False,True
Scatterplot&find_anomalies&reVLAT_VizChoices&ChatGPT,-2.81373120399493,-2.768729635906871,0.473,1.0,0.0,0.529,-3.430876888281174,-1.6822531236562823,False,False
find_anomalies&reVLAT_NoVizChoices&ChatGPT,0.29194541657674783,0.13039621184880915,0.749,0.185,0.37,0.394,-1.0498292248666332,0.582474651817272,False,True
Scatterplot&find_anomalies&reVLAT_NoVizChoices&ChatGPT,1.2582125575864662,1.0152810048294671,0.656,0.051,0.102,0.351,-1.3616223027152785,1.682146134309799,False,True
find_anomalies&Gemini,-1.6497160429067268,-1.5583373973696595,0.302,1.0,0.0,0.5,-1.9439197885220405,-1.1213106642423318,False,False
Scatterplot&find_anomalies&Gemini,-2.214978525682313,-1.979603539810636,0.22,1.0,0.0,0.519,-2.54773261989731,-1.21365759261894,False,False
find_anomalies&reVLAT_VizChoices&Gemini,-1.1956916580750523,-1.240239503539928,0.614,1.0,0.0,0.454,-1.5260204010594816,-1.0188356313399587,False,False
Scatterplot&find_anomalies&reVLAT_VizChoices&Gemini,-0.7240898600774164,-0.7331153646936894,0.2345061363747209,0.5,0.0,0.2317448989204599,-0.7371580199947555,-0.729072709392624,True,False
find_anomalies&reVLAT_NoVizChoices&Gemini,-0.45402438483138596,-0.31809789382971043,0.196,0.954,0.09200000000000008,0.517,-0.6525530057583095,0.0586244651206877,False,True
Scatterplot&find_anomalies&reVLAT_NoVizChoices&Gemini,-1.4908886656050575,-1.2464881751169254,0.199,1.0,0.0,0.521,-1.792217856678217,-0.5018294869334982,False,False
find_anomalies&reVLAT_VizChoices,-1.7362927193868736,-1.6959740246324686,0.435,1.0,0.0,0.536,-2.052652535941501,-1.140675770772529,False,False
Scatterplot&find_anomalies&reVLAT_VizChoices,-3.5378210640719225,-3.5018450006005586,0.493,1.0,0.0,0.532,-4.21734309260368,-2.3825174991337605,False,False
find_anomalies&reVLAT_NoVizChoices,-0.16207896825463233,-0.18770168198090417,0.445,0.95,0.10000000000000009,0.336,-1.0018549179403715,0.0392367532464265,False,True
Scatterplot&find_anomalies&reVLAT_NoVizChoices,-0.23267610801871325,-0.23120717028748775,0.291,0.857,0.28600000000000003,0.293,-1.8969148740854027,0.1596109319112991,False,True
Scatterplot&find_clusters,-0.705707629403342,-0.6910339458318341,0.413,1.0,0.0,0.503,-0.8459130439056816,-0.5286916096331363,False,False
find_clusters,-0.09660780302382059,-0.08657097488384659,0.443,0.935,0.1299999999999999,0.522,-0.1858989810222387,0.0319057026246372,False,True
find_clusters&ChatGPT,-0.29117982478867677,-0.2621430759771427,0.37,0.997,0.006000000000000005,0.527,-0.4139790897950012,-0.0891218978707131,False,False
Scatterplot&find_clusters&ChatGPT,-1.6283826429980826,-1.6129488918189239,0.436,1.0,0.0,0.476,-1.95789514965026,-1.336762318446406,False,False
find_clusters&reVLAT_VizChoices&ChatGPT,-0.6000989269825913,-0.5395475134198974,0.362,0.999,0.0020000000000000018,0.55,-0.7909999830277054,-0.2084746529322982,False,False
Scatterplot&find_clusters&reVLAT_VizChoices&ChatGPT,-1.6678009109664438,-1.6488473655395188,0.456,1.0,0.0,0.499,-2.120482198033188,-1.2111218305008424,False,False
find_clusters&reVLAT_NoVizChoices&ChatGPT,0.30891910219380253,0.2774044374427449,0.58,0.046,0.092,0.486,-0.0593900978004363,0.5675126259781059,False,True
Scatterplot&find_clusters&reVLAT_NoVizChoices&ChatGPT,0.03941826796896855,0.03589847372060549,0.439,0.356,0.712,0.429,-0.5573192826447592,0.4259618128002188,False,True
find_clusters&Gemini,0.1945720217648022,0.17557210109329274,0.5771357966633979,0.5,0.0,0.5696847596603409,0.1714897790627956,0.17965442312378932,True,False
Scatterplot&find_clusters&Gemini,0.9226750135943488,0.9219149459870839,0.532,0.0,0.0,0.532,0.68600277199943,1.2258611962387025,False,False
find_clusters&reVLAT_VizChoices&Gemini,0.37794024916364494,0.36445889061676057,0.538,0.002,0.004,0.471,0.143906548553461,0.5497127659263907,False,False
Scatterplot&find_clusters&reVLAT_VizChoices&Gemini,0.9952897494854362,1.0123585867754303,0.45,0.0,0.0,0.497,0.6287566150592371,1.36154487848771,False,False
find_clusters&reVLAT_NoVizChoices&Gemini,-0.1833682273986599,-0.18888678952348759,0.561,0.935,0.1299999999999999,0.537,-0.413619052957034,0.0884165184950626,False,True
Scatterplot&find_clusters&reVLAT_NoVizChoices&Gemini,-0.0726147358912566,-0.09044364078832905,0.638,0.784,0.43199999999999994,0.589,-0.4049661237403238,0.4522031124167065,False,True
find_clusters&reVLAT_VizChoices,-0.22215867781899412,-0.17508862280311954,0.272,0.969,0.062000000000000055,0.518,-0.3272070275088756,0.0059834493835021,False,True
Scatterplot&find_clusters&reVLAT_VizChoices,-0.6725111614812227,-0.636488778764121,0.368,1.0,0.0,0.494,-0.8946064119933299,-0.3826346319211542,False,False
find_clusters&reVLAT_NoVizChoices,0.125550874795133,0.08851764791926356,0.677,0.153,0.306,0.52,-0.0964624403600707,0.2905017151959794,False,True
Scatterplot&find_clusters&reVLAT_NoVizChoices,-0.03319646792226448,-0.05454516706771627,0.611,0.71,0.5800000000000001,0.51,-0.3588013396417289,0.2384128503113961,False,True
Scatterplot&find_correlations_trends,-0.9033024401779696,-1.2845646193725857,0.946,0.995,0.010000000000000009,0.408,-2.4521985083184137,-0.2095731167653528,False,False
Scatterplot&find_correlations_trends&ChatGPT,3.5004863876204775,3.339262784424084,0.766,0.0,0.0,0.643,2.6716222756736427,5.22233626701922,False,False
Scatterplot&find_correlations_trends&reVLAT_VizChoices&ChatGPT,6.208336981854796,5.659432790007635,0.766,0.0,0.0,0.481,3.4342396765338674,7.388278421603611,False,False
Scatterplot&find_correlations_trends&reVLAT_NoVizChoices&ChatGPT,-2.7078505942330553,-2.3201700055835577,0.385,0.953,0.09400000000000008,0.685,-3.748766323639696,1.820980346840754,False,True
Scatterplot&find_correlations_trends&Gemini,-4.403788827798169,-4.623827403796691,0.567,1.0,0.0,0.349,-6.7992146113024665,-3.864511923880106,False,False
Scatterplot&find_correlations_trends&reVLAT_VizChoices&Gemini,-7.425211455632841,-7.353071991280494,0.497,1.0,0.0,0.526,-9.206185133571497,-5.04758730064713,False,False
Scatterplot&find_correlations_trends&reVLAT_NoVizChoices&Gemini,3.0214226278361633,2.7292445874838123,0.495,0.063,0.126,0.31,-1.4810877962938678,4.195717857625069,False,True
Scatterplot&find_correlations_trends&reVLAT_VizChoices,-1.2168744737812094,-1.693639201272902,0.905,1.0,0.0,0.488,-2.862700296506406,-0.6306944850207308,False,False
Scatterplot&find_correlations_trends&reVLAT_NoVizChoices,0.3135720336032002,0.4090745819002975,0.249,0.079,0.158,0.409,-1.764195943697212,2.619195170759842,False,True
Scatterplot&make_comparisons,3.8399825772001903,3.7653199760669316,0.611,0.0,0.0,0.511,3.241661470687295,4.330995054851449,False,False
Scatterplot&make_comparisons&ChatGPT,3.0448988293405335,2.9663668695470857,0.618,0.0,0.0,0.503,2.4090415891592296,3.5530403564684034,False,False
Scatterplot&make_comparisons&reVLAT_VizChoices&ChatGPT,1.2334250402837033,1.2403840139113167,0.488,0.0,0.0,0.518,1.060956162379843,1.4561611731838433,False,False
Scatterplot&make_comparisons&reVLAT_NoVizChoices&ChatGPT,1.8114737890562536,1.7259828556356887,0.658,0.0,0.0,0.513,1.2569306460071876,2.259530125370023,False,False
Scatterplot&make_comparisons&Gemini,0.7950837478597222,0.7989531065199226,0.538,0.0,0.0,0.551,0.5220810412001999,1.182611240565488,False,False
Scatterplot&make_comparisons&reVLAT_VizChoices&Gemini,2.8583182693040428,2.7402204839429403,0.66,0.0,0.0,0.51,2.201975324566192,3.327099478959184,False,False
Scatterplot&make_comparisons&reVLAT_NoVizChoices&Gemini,-2.0632345214441856,-1.9412673774230162,0.351,1.0,0.0,0.518,-2.50037688378799,-1.2789785997344196,False,False
Scatterplot&make_comparisons&reVLAT_VizChoices,4.091743309587272,3.980604497854293,0.621,0.0,0.0,0.524,3.369541179058815,4.618103870311903,False,False
Scatterplot&make_comparisons&reVLAT_NoVizChoices,-0.2517607323873833,-0.2152845217873081,0.456,0.885,0.22999999999999998,0.555,-0.5453411220370994,0.2360917873056911,False,True
Bubble_Chart&retrieve_value,-1.4650423279407816,-1.5093718793963267,0.379,1.0,0.0,0.314,-2.512470511203188,-1.0843294402428638,False,False
Bubble_Chart,0.31202684304073425,0.33874334742645873,0.333,0.002,0.004,0.44,0.1110902125856013,0.5236205651114844,False,False
Bubble_Chart&ChatGPT,-0.5717054125969846,-0.5791036432526927,0.393,1.0,0.0,0.379,-1.0862287863796645,-0.2941895322544798,False,False
Bubble_Chart&retrieve_value&ChatGPT,-1.3786732072083763,-1.3985939904826268,0.302,0.999,0.0020000000000000018,0.293,-3.309694166265587,-0.621696706886574,False,False
Bubble_Chart&reVLAT_VizChoices&ChatGPT,-1.1165258909041933,-1.1213237067207147,0.389,1.0,0.0,0.38,-2.04581551138053,-0.6682352347053536,False,False
Bubble_Chart&retrieve_value&reVLAT_VizChoices&ChatGPT,3.1101902227846394,2.308128122528401,0.761,0.125,0.25,0.267,-1.4834065610596705,3.942959928240032,False,True
Bubble_Chart&reVLAT_NoVizChoices&ChatGPT,0.5448204783071724,0.542220063468033,0.472,0.054,0.108,0.464,-0.1147808705966415,1.2257825136093914,False,True
Bubble_Chart&retrieve_value&reVLAT_NoVizChoices&ChatGPT,-4.488863429992566,-3.7067221130110384,0.19,1.0,0.0,0.547,-5.636666439058973,-1.4084779507137728,False,False
Bubble_Chart&Gemini,0.8837322556375742,0.9178469906791455,0.461,0.0,0.0,0.56,0.673260961414465,1.2718654250716248,False,False
Bubble_Chart&retrieve_value&Gemini,-0.086369120731743,-0.11077788891368252,0.688,0.768,0.46399999999999997,0.666,-0.5852459235890267,0.8528831172764296,False,True
Bubble_Chart&reVLAT_VizChoices&Gemini,1.2054075602923702,1.1831539149033352,0.605,0.0,0.0,0.555,0.7827568766908903,1.754861332921069,False,False
Bubble_Chart&retrieve_value&reVLAT_VizChoices&Gemini,-1.7987833659651826,-1.3834433860269546,0.253,0.876,0.248,0.684,-2.327394429248492,0.5650394819528741,False,True
Bubble_Chart&reVLAT_NoVizChoices&Gemini,-0.3216753046548459,-0.2653069242241937,0.386,0.906,0.18799999999999994,0.506,-0.6737782237712572,0.1712774181302604,False,True
Bubble_Chart&retrieve_value&reVLAT_NoVizChoices&Gemini,1.7124142452332187,1.2726654971132723,0.811,0.017,0.034,0.467,0.0405473625848848,2.319754484563557,False,False
Bubble_Chart&reVLAT_VizChoices,0.08888166938831626,0.061830208182634815,0.505,0.21,0.42,0.412,-0.3613081439926873,0.3153422194229656,False,True
Bubble_Chart&retrieve_value&reVLAT_VizChoices,1.3114068568184976,0.924684736501442,0.737,0.125,0.25,0.235,-1.0816276298588672,1.6956003884674735,False,True
Bubble_Chart&reVLAT_NoVizChoices,0.223145173652462,0.27691313924383926,0.315,0.051,0.102,0.467,-0.0935794772774278,0.6295475097345549,False,True
Bubble_Chart&retrieve_value&reVLAT_NoVizChoices,-2.776449184759283,-2.4340566158977928,0.226,1.0,0.0,0.548,-3.431991942578084,-1.2241017978717483,False,False
Bubble_Chart&find_extremum,-1.148731150145979,-1.105317087529107,0.301,1.0,0.0,0.391,-2.2040297723758666,-0.7454842547092912,False,False
Bubble_Chart&find_extremum&ChatGPT,-0.5679630833588929,-0.6765570847573593,0.545,0.991,0.018000000000000016,0.365,-2.850015064217202,-0.1228325385070141,False,False
Bubble_Chart&find_extremum&reVLAT_VizChoices&ChatGPT,-2.0800092855550867,-1.8967847914513085,0.018806886662357917,0.5,0.0,0.028978643648591967,-1.9254599231749316,-1.8681096597276903,True,False
Bubble_Chart&find_extremum&reVLAT_NoVizChoices&ChatGPT,1.5120462021958565,1.2202277066939191,0.669,0.048,0.096,0.414,-1.8902536748955217,2.313603817101584,False,True
Bubble_Chart&find_extremum&Gemini,-0.580768066787052,-0.4287600027717558,0.289,0.947,0.1060000000000001,0.573,-0.905512025389718,0.6227914407956531,False,True
Bubble_Chart&find_extremum&reVLAT_VizChoices&Gemini,0.389645732336352,0.37921571194213166,0.6516003166339435,0.5,8.57847840762828e-194,0.6477357516315387,0.35944790408103333,0.3989835198032283,True,False
Bubble_Chart&find_extremum&reVLAT_NoVizChoices&Gemini,-0.9704137991231897,-0.8079757147138878,0.359,0.948,0.10400000000000009,0.544,-1.6366656863376678,0.7597742557389017,False,True
Bubble_Chart&find_extremum&reVLAT_VizChoices,-1.6903635532184234,-1.5175690795091774,0.285,1.0,0.0,0.466,-2.147570813116347,-0.941548398085933,False,False
Bubble_Chart&find_extremum&reVLAT_NoVizChoices,0.5416324030724705,0.41225199198004797,0.619,0.08,0.16,0.445,-1.0787086231715308,1.0530327801698296,False,True
Bubble_Chart&determine_range,-0.2858839157437818,-0.4058928828298053,0.695,0.996,0.008000000000000007,0.256,-1.1687659676105755,-0.1082005086310405,False,False
Bubble_Chart&determine_range&ChatGPT,0.36643789826082784,0.17119835924387583,0.628,0.138,0.276,0.271,-1.2988443631129096,0.8148726381218142,False,True
Bubble_Chart&determine_range&reVLAT_VizChoices&ChatGPT,1.6791006311028729,1.9463093555718307,0.4,0.0,0.0,0.722,1.2938945833405102,3.5600876352100093,False,False
Bubble_Chart&determine_range&reVLAT_NoVizChoices&ChatGPT,-1.3126627328424694,-1.7751109963279943,0.672,1.0,0.0,0.204,-4.857617825552706,-0.7982824094530084,False,False
Bubble_Chart&determine_range&Gemini,-0.6523218140044966,-0.5770912420736852,0.44,0.904,0.19199999999999995,0.641,-0.9900209434910052,0.1719117765294519,False,True
Bubble_Chart&determine_range&reVLAT_VizChoices&Gemini,-1.107987255807129,-1.2701937827021204,0.653,1.0,0.0,0.374,-2.1075816820368614,-0.8072251462163978,False,False
Bubble_Chart&determine_range&reVLAT_NoVizChoices&Gemini,0.45566544180245616,0.6931025406284224,0.333,0.018,0.036,0.734,0.100036849444405,2.207871867038708,False,False
Bubble_Chart&determine_range&reVLAT_VizChoices,0.5711133752958346,0.6761155728697479,0.471,0.001,0.002,0.7,0.3212831491093973,1.4826844951835516,False,False
Bubble_Chart&determine_range&reVLAT_NoVizChoices,-0.856997291039704,-1.0820084556995346,0.635,1.0,0.0,0.217,-2.628898779558007,-0.5787229770884841,False,False
Bubble_Chart&find_anomalies,1.872125484449601,1.8493764642746657,0.578,0.0,0.0,0.519,1.5378705050981392,2.2670055286845496,False,False
Bubble_Chart&find_anomalies&ChatGPT,1.30686300167321,1.4281103218337305,0.322,0.0,0.0,0.601,1.1271894382194294,2.048264373331039,False,False
Bubble_Chart&find_anomalies&reVLAT_VizChoices&ChatGPT,2.2731301426825516,2.3129951148143166,0.472,0.0,0.0,0.546,1.6970073640474812,3.021955367930512,False,False
Bubble_Chart&find_anomalies&reVLAT_NoVizChoices&ChatGPT,-0.9662671410100201,-0.8848847929806314,0.454,0.951,0.09800000000000009,0.583,-1.4631534100915078,0.2874668432727832,False,True
Bubble_Chart&find_anomalies&Gemini,0.565262482776032,0.4212661424409626,0.802,0.016,0.032,0.469,0.0399908368756678,0.7183742628838499,False,False
Bubble_Chart&find_anomalies&reVLAT_VizChoices&Gemini,-0.4716017979978645,-0.5071241388462481,0.559,1.0,0.0,0.441,-0.8177979780502005,-0.2615616164889112,False,False
Bubble_Chart&find_anomalies&reVLAT_NoVizChoices&Gemini,1.0368642807736959,0.9283902812872189,0.69,0.0,0.0,0.489,0.4749815229653628,1.3229414049578938,False,False
Bubble_Chart&find_anomalies&reVLAT_VizChoices,1.8015283446856714,1.8058709759681055,0.492,0.0,0.0,0.499,1.2013835194221134,2.3060433113068832,False,False
Bubble_Chart&find_anomalies&reVLAT_NoVizChoices,0.07059713976412454,0.0435054883065808,0.667,0.486,0.972,0.611,-0.3125531171535121,0.8657200258664101,False,True
Bubble_Chart&find_clusters,0.6090998263798117,0.6044629709479804,0.576,0.0,0.0,0.541,0.4699077349010103,0.7717255104493513,False,False
Bubble_Chart&find_clusters&ChatGPT,1.3372028182098128,1.3508058158417846,0.511,0.0,0.0,0.547,1.0870547119788865,1.7394474181423945,False,False
Bubble_Chart&find_clusters&reVLAT_VizChoices&ChatGPT,1.0677019839839736,1.1092998521196427,0.491,0.0,0.0,0.584,0.7305806744539238,1.771407006545902,False,False
Bubble_Chart&find_clusters&reVLAT_NoVizChoices&ChatGPT,0.2695008342248423,0.24150596372214003,0.6,0.125,0.25,0.555,-0.2518403237123501,0.7458195712690497,False,True
Bubble_Chart&find_clusters&Gemini,-0.7281029918293601,-0.7463428448938129,0.527,1.0,0.0,0.467,-1.0338805472868846,-0.5345722043618224,False,False
Bubble_Chart&find_clusters&reVLAT_VizChoices&Gemini,-0.6173495003217346,-0.64789969615866,0.548,1.0,0.0,0.451,-1.050707539959712,-0.3527295006463012,False,False
Bubble_Chart&find_clusters&reVLAT_NoVizChoices&Gemini,-0.11075349150739623,-0.0984431487351599,0.411,0.725,0.55,0.458,-0.5152350874597019,0.1994050144348269,False,True
Bubble_Chart&find_clusters&reVLAT_VizChoices,0.45035248366255853,0.4614001559609897,0.541,0.001,0.002,0.572,0.2513510060322807,0.758506267226473,False,False
Bubble_Chart&find_clusters&reVLAT_NoVizChoices,0.1587473427174813,0.14306281498697979,0.564,0.128,0.256,0.502,-0.1211647572136189,0.4117666998702508,False,True
Bubble_Chart&find_correlations_trends,2.852201971738858,3.0915654266167696,0.186,0.0,0.0,0.572,2.645893437598445,3.838861722806283,False,False
Bubble_Chart&find_correlations_trends&ChatGPT,1.3044790152724688,1.5511607281153221,0.173,0.0,0.0,0.514,0.9918036971220032,2.2512352947682834,False,False
Bubble_Chart&find_correlations_trends&reVLAT_VizChoices&ChatGPT,-4.330040857435495,-4.288932730531547,0.464,1.0,0.0,0.487,-5.527885894900025,-3.123000935237047,False,False
Bubble_Chart&find_correlations_trends&reVLAT_NoVizChoices&ChatGPT,5.6345198727069175,5.840093458646877,0.395,0.0,0.0,0.515,4.225402540106005,7.519618741829619,False,False
Bubble_Chart&find_correlations_trends&Gemini,1.5477229564662656,1.5404046985014423,0.606,0.0,0.0,0.593,1.003630897265617,2.445751802176407,False,False
Bubble_Chart&find_correlations_trends&reVLAT_VizChoices&Gemini,4.925478497510182,4.9227962773180955,0.52,0.0,0.0,0.517,3.6842652611100486,6.318443679377769,False,False
Bubble_Chart&find_correlations_trends&reVLAT_NoVizChoices&Gemini,-3.3777555410448095,-3.3823915788166627,0.548,0.986,0.028000000000000025,0.547,-4.571313915848242,-2.0076428328775298,False,False
Bubble_Chart&find_correlations_trends&reVLAT_VizChoices,0.5954376400760416,0.6338635467865423,0.443,0.018,0.036,0.528,0.1014544158168765,1.341576891069764,False,False
Bubble_Chart&find_correlations_trends&reVLAT_NoVizChoices,2.2567643316620307,2.457701879830226,0.271,0.0,0.0,0.586,1.7710975493434613,3.3415996141644904,False,False
Bubble_Chart&make_comparisons,-2.1217430456962867,-2.1860796646577367,0.546,1.0,0.0,0.418,-3.1489127684492937,-1.813774830916525,False,False
Bubble_Chart&make_comparisons&ChatGPT,-2.9400518554433153,-3.00522779304738,0.482,1.0,0.0,0.39,-4.963154232205498,-2.404024167378098,False,False
Bubble_Chart&make_comparisons&reVLAT_VizChoices&ChatGPT,-2.83659872846898,-2.612338629772095,0.322,1.0,0.0,0.529,-3.4117864761851955,-1.6433134071424689,False,False
Bubble_Chart&make_comparisons&reVLAT_NoVizChoices&ChatGPT,-0.10345312697644939,-0.3928891632752749,0.696,0.781,0.43799999999999994,0.378,-3.2803881534485053,0.5040463985720683,False,True
Bubble_Chart&make_comparisons&Gemini,0.8183088097486036,0.8191481283896562,0.578,0.0,0.0,0.578,0.4333306673337466,1.7416164903821754,False,False
Bubble_Chart&make_comparisons&reVLAT_VizChoices&Gemini,-0.11399474946276834,-0.3101970706229135,0.739,0.865,0.27,0.473,-0.9058242552561788,0.180630677444302,False,True
Bubble_Chart&make_comparisons&reVLAT_NoVizChoices&Gemini,0.9323035592114093,1.1293451990125505,0.294,0.001,0.002,0.604,0.5151259762692488,2.546092106885264,False,False
Bubble_Chart&make_comparisons&reVLAT_VizChoices,-2.950593477932247,-2.922535700395062,0.0015973889962015303,0.5,0.0,0.001748199549387341,-2.940789027789844,-2.904282373000279,True,False
Bubble_Chart&make_comparisons&reVLAT_NoVizChoices,0.8288504322350804,0.7364560357373033,0.596,0.043,0.086,0.407,-0.6900540108965256,1.2656517718136475,False,True
Area_Chart&retrieve_value,-0.6647606322705197,-0.7354422564490772,0.253102578150599,0.5,0.0,0.23103596949642946,-0.7403514919560109,-0.7305330209421429,True,False
Area_Chart,1.5399638009942718,1.620623705402772,0.279,0.0,0.0,0.523,1.385092910596031,1.8947523737851284,False,False
Area_Chart&ChatGPT,1.9239874350235344,1.989260005252484,0.364,0.0,0.0,0.528,1.66760690632584,2.377702129628676,False,False
Area_Chart&retrieve_value&ChatGPT,-0.14276791199223368,-0.1912204619080224,0.682,0.933,0.1339999999999999,0.519,-0.4194641222548223,0.0564060721332513,False,True
Area_Chart&reVLAT_VizChoices&ChatGPT,0.5725290113179463,0.693206460218604,0.176,0.0,0.0,0.538,0.4788225384819391,0.9580351912955916,False,False
Area_Chart&retrieve_value&reVLAT_VizChoices&ChatGPT,-0.19227173658587457,-0.1457922692018827,0.463,0.839,0.32200000000000006,0.601,-0.4766368559035893,0.4148200554919883,False,True
Area_Chart&reVLAT_NoVizChoices&ChatGPT,1.3514584237052563,1.2960535450338548,0.65,0.0,0.0,0.532,0.9538472316306744,1.690146214914786,False,False
Area_Chart&retrieve_value&reVLAT_NoVizChoices&ChatGPT,0.04950382459368693,-0.045428192706137065,0.691,0.56,0.8799999999999999,0.463,-0.4913387029525362,0.2857299962245074,False,True
Area_Chart&Gemini,-0.3840236340295818,-0.36863629984969465,0.412,1.0,0.0,0.494,-0.5438616243845319,-0.1907157256899114,False,False
Area_Chart&retrieve_value&Gemini,-0.5219927202781258,-0.5442217945410431,0.565,1.0,0.0,0.477,-0.7539618658495159,-0.3574673887465104,False,False
Area_Chart&reVLAT_VizChoices&Gemini,0.6817497906936496,0.6223285340298432,0.7523006068767598,0.5,0.0,0.7331363460554001,0.6151003222877567,0.6295567457719302,True,False
Area_Chart&retrieve_value&reVLAT_VizChoices&Gemini,-0.6996411996048192,-0.7516205328836572,0.6,1.0,0.0,0.46,-1.1269944820288835,-0.4617316812545582,False,False
Area_Chart&reVLAT_NoVizChoices&Gemini,-1.065773424723335,-0.990964833879556,0.302,1.0,0.0,0.49,-1.3318078408987852,-0.6719838229468502,False,False
Area_Chart&retrieve_value&reVLAT_NoVizChoices&Gemini,0.17764847932644476,0.2073987383426021,0.570500295026713,0.5,3.4132163951487314e-215,0.5821505542897398,0.19743196353912038,0.21736551314608368,True,False
Area_Chart&reVLAT_VizChoices,1.254278802011872,1.3155349942484704,0.336,0.0,0.0,0.54,1.0947133017309063,1.5872157610588826,False,False
Area_Chart&retrieve_value&reVLAT_VizChoices,-0.891912936190533,-0.8974128020855234,0.528,1.0,0.0,0.51,-1.149293126257109,-0.6147319052356185,False,False
Area_Chart&reVLAT_NoVizChoices,0.285684998981621,0.30508871115431374,0.437,0.0,0.0,0.516,0.1457413617806263,0.4956589154936344,False,False
Area_Chart&retrieve_value&reVLAT_NoVizChoices,0.22715230392020805,0.16197054563645796,0.5898471040342299,0.5,3.9746362310147553e-250,0.5643353072968309,0.1550886759852516,0.16885241528766415,True,False
Area_Chart&find_extremum,0.09759456486083189,0.23173361443053214,0.113,0.008,0.016,0.514,0.035656318402009,0.4709770566316967,False,False
Area_Chart&find_extremum&ChatGPT,0.11436421360716723,0.17886274694144189,0.366,0.131,0.262,0.523,-0.1245124878147111,0.5347190826153803,False,True
Area_Chart&find_extremum&reVLAT_VizChoices&ChatGPT,0.7759553865959268,0.9543196438064744,0.266,0.0,0.0,0.544,0.4961991501608097,1.555551500679151,False,False
Area_Chart&find_extremum&reVLAT_NoVizChoices&ChatGPT,-0.6615911729890486,-0.775456896865014,0.667,0.999,0.0020000000000000018,0.482,-1.2953939902802485,-0.3197702102448604,False,False
Area_Chart&find_extremum&Gemini,-0.016769648746288765,0.052870867489082984,0.49331020904359096,0.5,9.181241016853884e-26,0.5210825469190995,0.04325812702395091,0.06248360795421511,True,False
Area_Chart&find_extremum&reVLAT_VizChoices&Gemini,-0.7054268682340523,-0.7362591416178201,0.529,1.0,0.0,0.485,-1.2065260273215828,-0.2909535559795652,False,False
Area_Chart&find_extremum&reVLAT_NoVizChoices&Gemini,0.6886572194881839,0.789130009106907,0.358,0.0,0.0,0.512,0.3674579451496191,1.2700784112561232,False,False
Area_Chart&find_extremum&reVLAT_VizChoices,0.07052851836189548,0.21806050218863426,0.229,0.134,0.268,0.525,-0.1360725928973681,0.6541926114062487,False,True
Area_Chart&find_extremum&reVLAT_NoVizChoices,0.0270660464989498,0.013673112241890316,0.5107964450386819,0.5,0.01276112891192135,0.5054545989507604,0.0029184871812876767,0.024427737302492973,True,False
Area_Chart&determine_range,-1.3155424893513992,-1.3642472543955817,0.673,1.0,0.0,0.479,-1.5974495524943866,-1.1482657938242804,False,False
Area_Chart&determine_range&ChatGPT,-1.3073157330447325,-1.315305716811159,0.527,1.0,0.0,0.507,-1.6925918461439302,-0.9228042709936968,False,False
Area_Chart&determine_range&reVLAT_VizChoices&ChatGPT,-0.5956568769620019,-0.7082255852340162,0.722,1.0,0.0,0.443,-1.103946849278849,-0.4141329340782683,False,False
Area_Chart&determine_range&reVLAT_NoVizChoices&ChatGPT,-0.7116588560830887,-0.6070801315771738,0.348,0.971,0.05800000000000005,0.573,-0.9901522648280542,0.0108849358332541,False,True
Area_Chart&determine_range&Gemini,-0.008226756307114053,-0.048941537584398384,0.641,0.672,0.6559999999999999,0.474,-0.2941016908154737,0.1653722490714607,False,True
Area_Chart&determine_range&reVLAT_VizChoices&Gemini,-0.5243533181743617,-0.5284478240716318,0.3000169954981521,0.5,0.0,0.2985948672641289,-0.5376059718865487,-0.5192896762567152,True,False
Area_Chart&determine_range&reVLAT_NoVizChoices&Gemini,0.5161265618671323,0.4795062864872426,0.54,0.008,0.016,0.458,0.1057081238433792,0.7926461086732941,False,False
